entity,appearances,gender,filename,order,title,year,division,livre,series,volume,tome,no
Hiley,28,M,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
Jacques Horeau,5,M,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
Jean Cibot,9,M,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
la dame Lechantre,18,W,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
la fille Godard,7,W,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
le comte de Lille,5,M,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
le marquis de Montauran,10,M,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
Louis Minard,5,M,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
madame de la Chanterie,12,W,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
mademoiselle Champignelles,NA,W,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
Mallet,8,M,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
Marie-Anne Cabot,5,W,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
monsieur Champignelles,10,M,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
monsieur Joseph,13,M,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
Nicolas,13,M,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
Pannier,11,M,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
Ratel,6,M,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
Rifoel,28,M,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
Vauthier,13,M,lacomediehumaine_lenversdelhistoirecontemporaine.txt,64,L'Envers de l'histoire contemporaine,1845,I. Etudes de moeurs,IV. Scenes de la vie politique,,12,4,9
Alphonse,5,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Barbette,25,W,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Beaupied,5,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Chouan,78,?,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Corentin,161,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Coupiau,19,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
du Vissard,6,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Fouche,12,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Fougerais,14,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Francette,22,W,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Francine,172,W,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Galope-chopine,71,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Gerard,60,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Hedouville,5,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Hulot,181,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Hyde de Neuville,7,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
l'abbe Gudin,68,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
la Billardiere,6,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
la Bretonne,22,W,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
La-clef-des-coeurs,9,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
La-Vendee,6,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
le baron du Guenic,8,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
le Commandant,6,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
le comte Fontaine,8,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
le major Brigaut,6,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
le marquis de Montauran,81,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
le vicomte de Bauvan,19,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Marie-Nathalie de Verneuil,337,W,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Merle,64,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Pierre,18,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Pille-miche,79,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Quiberon,6,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Rifoel,6,M,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Vendeens,15,?,lacomediehumaine_leschouans.txt,65,Les Chouans,1827,I. Etudes de moeurs,V. Scenes de la vie militaire,,13,NA,1
Adrien,21,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Bourbons,7,?,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Butifer,23,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Cambon,8,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Capitaine,8,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Conseil-d'Etat,14,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Evelina,8,W,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Goguelat,12,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Gondrin,15,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Jacques,11,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Jacquotte,44,W,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Judith,16,W,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
la Berezina,6,W,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
La Fosseuse,5,W,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
madame Vigneau,NA,W,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
monsieur Benassis,223,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
monsieur Gravier,18,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
monsieur Janvier,15,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Moreau,5,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Nicolle,9,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Pierre Bluteau,15,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Pierre-Joseph Genestas,184,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Renard,12,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Taboureau,18,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Vigneau,10,M,lacomediehumaine_lemedecindecampagne.txt,67,Le Medecin de campagne,1833,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,3
Aline,24,W,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Auvergnate,12,W,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Benjamin,10,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Brezac,8,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Catherine Curieux,38,W,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Champagnac,6,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Charles Martel,5,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Denise Tascheron,52,W,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Farrabesche,105,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Francis Graslin,19,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Fresquin,7,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Gabriel de Rastignac,34,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Gregoire Gerard,77,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Grossetete,61,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Horace Bianchon,13,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Jerome Colorat,17,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Jean-Francois Tascheron,66,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Jeanie Deans,15,W,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Jeanne Malassis,18,W,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
l'abbe de Grancour,11,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
l'abbe Dutheil,25,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
l'abbe Pascal,7,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
l'Avocat-general,13,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
La Sauviat,45,W,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
la vieille Auvergnat,7,W,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
le comte de Grandville,25,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
le cure Bonnet,109,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
le pere Pingret,17,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
madame de Vanneaulx,NA,W,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Maurice Champion,10,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
monsieur Clousier,26,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
monsieur de Vanneaulx,6,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Pierre Graslin,331,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Roubaud,37,M,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Ursule,7,W,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Veronique Graslin,285,W,lacomediehumaine_lecuredevillage.txt,68,Le Cure de village,1845,I. Etudes de moeurs,VI. Scenes de la vie de campagne,,13,NA,4
Aquilina,19,W,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Brisset,12,M,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Cameristus,10,M,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Eugene de Rastignac,44,W,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Euphrasie,15,W,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Foedora,64,W,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Helene,5,W,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Horace Bianchon,10,M,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Jean-Jerome Cardot,6,M,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Jean-Jacques Bixiou,7,M,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Jonathas,36,M,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Justine,6,W,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
la marquise de Montbauron,6,W,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Maugredie,6,M,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
monsieur Lavrille,5,M,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
monsieur Porriquet,8,M,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Pauline Gaudin de Witschnau,119,W,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Planchette,12,M,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Raphael de Valentin,299,M,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Spieghalter,7,M,lacomediehumaine_lapeaudechagrin.txt,69,La Peau de chagrin,1831,II. Etudes philosohiques,,,14,1,1
Aquilina,33,W,lacomediehumaine_melmothreconcilie.txt,71,Melmoth reconcilie,1835,II. Etudes philosohiques,,,14,1,3
Claparon,15,M,lacomediehumaine_melmothreconcilie.txt,71,Melmoth reconcilie,1835,II. Etudes philosohiques,,,14,1,3
Delphine de Nucingen,NA,W,lacomediehumaine_melmothreconcilie.txt,71,Melmoth reconcilie,1835,II. Etudes philosohiques,,,14,1,3
Euphrasie,7,W,lacomediehumaine_melmothreconcilie.txt,71,Melmoth reconcilie,1835,II. Etudes philosohiques,,,14,1,3
Frederic de Nucingen,13,M,lacomediehumaine_melmothreconcilie.txt,71,Melmoth reconcilie,1835,II. Etudes philosohiques,,,14,1,3
Jenny,15,W,lacomediehumaine_melmothreconcilie.txt,71,Melmoth reconcilie,1835,II. Etudes philosohiques,,,14,1,3
Leon,9,M,lacomediehumaine_melmothreconcilie.txt,71,Melmoth reconcilie,1835,II. Etudes philosohiques,,,14,1,3
Melmoth,28,M,lacomediehumaine_melmothreconcilie.txt,71,Melmoth reconcilie,1835,II. Etudes philosohiques,,,14,1,3
Naqui,11,W,lacomediehumaine_melmothreconcilie.txt,71,Melmoth reconcilie,1835,II. Etudes philosohiques,,,14,1,3
Rodolphe Castanier,146,M,lacomediehumaine_melmothreconcilie.txt,71,Melmoth reconcilie,1835,II. Etudes philosohiques,,,14,1,3
Catherine Lescault,4,W,lacomediehumaine_lechefdoeuvreinconnu.txt,72,Le Chef-d'oeuvre inconnu,1832,II. Etudes philosohiques,,,14,1,4
Frenhofer,18,M,lacomediehumaine_lechefdoeuvreinconnu.txt,72,Le Chef-d'oeuvre inconnu,1832,II. Etudes philosohiques,,,14,1,4
Gillette,15,W,lacomediehumaine_lechefdoeuvreinconnu.txt,72,Le Chef-d'oeuvre inconnu,1832,II. Etudes philosohiques,,,14,1,4
Emmanuel de Solis,109,M,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
Felicie Van-Claes,67,W,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
Gabriel,35,M,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
Happe,6,?,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
Jean,33,M,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
Jean Balthazar,256,M,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
Josette,17,W,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
Josephine de Temninck,27,W,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
Lemulquinier,40,M,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
mademoiselle Conyncks,24,W,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
mademoiselle de Temninck,9,W,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
Marguerite,318,W,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
Martha,36,W,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
monsieur Conyncks,NA,M,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
Pepita,6,W,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
Pierquin,34,M,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
Pierquin,39,M,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
Van-ClaÌcs,171,M,lacomediehumaine_larecherchedelabsolu.txt,73,La Recherche de l'Absolu,1834,II. Etudes philosohiques,,,14,1,5
Carmagnola,5,M,lacomediehumaine_massimilladoni.txt,74,Massimilla Doni,1839,II. Etudes philosohiques,,,15,2,1
Clarina Tinti,74,W,lacomediehumaine_massimilladoni.txt,74,Massimilla Doni,1839,II. Etudes philosohiques,,,15,2,1
Emilio Memmi,87,M,lacomediehumaine_massimilladoni.txt,74,Massimilla Doni,1839,II. Etudes philosohiques,,,15,2,1
Facino Cane,6,M,lacomediehumaine_massimilladoni.txt,74,Massimilla Doni,1839,II. Etudes philosohiques,,,15,2,1
la duchesse Cataneo,53,W,lacomediehumaine_massimilladoni.txt,74,Massimilla Doni,1839,II. Etudes philosohiques,,,15,2,1
la Vulpato,4,W,lacomediehumaine_massimilladoni.txt,74,Massimilla Doni,1839,II. Etudes philosohiques,,,15,2,1
le prince de Varese,8,M,lacomediehumaine_massimilladoni.txt,74,Massimilla Doni,1839,II. Etudes philosohiques,,,15,2,1
Marco Vendramini,66,M,lacomediehumaine_massimilladoni.txt,74,Massimilla Doni,1839,II. Etudes philosohiques,,,15,2,1
Massimilla Doni,14,W,lacomediehumaine_massimilladoni.txt,74,Massimilla Doni,1839,II. Etudes philosohiques,,,15,2,1
Osiride,7,M,lacomediehumaine_massimilladoni.txt,74,Massimilla Doni,1839,II. Etudes philosohiques,,,15,2,1
Rossini,27,M,lacomediehumaine_massimilladoni.txt,74,Massimilla Doni,1839,II. Etudes philosohiques,,,15,2,1
Titien,8,M,lacomediehumaine_massimilladoni.txt,74,Massimilla Doni,1839,II. Etudes philosohiques,,,15,2,1
Alice,10,W,lacomediehumaine_gambara.txt,75,Gambara,1837,II. Etudes philosohiques,,,15,2,2
Andrea Marcosini,48,M,lacomediehumaine_gambara.txt,75,Gambara,1837,II. Etudes philosohiques,,,15,2,2
Bertram,12,M,lacomediehumaine_gambara.txt,75,Gambara,1837,II. Etudes philosohiques,,,15,2,2
